listing_id,title,title_url,price,dates,age,usage,condition
9909206,Modern's ABC Grade XII Chemistry Volumes 1 &a...,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/11/modern-s-abc-grade-xii-chemistry-volumes-1-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTI%3D&pos=296,AED 20,2017-04-11,2-5 years,Normal Usage,Good
9909205,"Naked Heat" by Richard Castle from the TV S...,https://dubai.dubizzle.com/classified/books/fiction/mysterythriller/2017/4/11/-naked-heat-by-richard-castle-from-the-tv--2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTI%3D&pos=297,AED 100,2017-04-11,2-5 years,Light Usage,Good
9909204,Modern's ABC Physics Grade XII Volumes 1 &amp...,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/11/modern-s-abc-physics-grade-xii-volumes-1-a-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTI%3D&pos=298,AED 20,2017-04-11,2-5 years,Normal Usage,Good
9909203,R.D. Sharma Mathematics for Grade XII Volumes...,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/11/rd-sharma-mathematics-for-grade-xii-volume-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTI%3D&pos=299,AED 60,2017-04-11,6-12 months,Used Once,Flawless
9909202,GRE books & GMAT books - varied pricing. ...,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/11/gre-books-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTI%3D&pos=300,AED 510,2017-04-11,1-6 months,Used Once,Flawless
9909201,ISC GRADE 10 PAST 10 YEARS PAPERS BOOK FOR CO...,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/11/isc-grade-10-past-10-years-papers-book-for-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTI%3D&pos=301,AED 40,2017-04-11,Brand New,Never Used,Flawless
9909199,'Together With' Biology Grade 12,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/11/together-with-biology-grade-12-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTI%3D&pos=302,AED 20,2017-04-11,6-12 months,Light Usage,Excellent
9909198,Xam Idea Biology for Class XII (2016-17) For ...,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/11/xam-idea-biology-for-class-xii-2016-17-for-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTI%3D&pos=303,AED 20,2017-04-11,6-12 months,Used Once,Excellent
9909196,Life's not fair|but $%& is good,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/11/life-s-not-fair-but-dubizzle-is-good-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTI%3D&pos=304,AED 16,2017-04-11,Brand New,Never Used,Flawless
9909194,Make your self un forgettable,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/11/make-your-self-un-forgettable-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTI%3D&pos=305,AED 20,2017-04-11,Brand New,Never Used,Flawless
9909193,NOVEL FOR GRADE12 CBSE FOR SALE,https://ajman.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/11/novel-for-grade12-cbse-for-sale-14/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTI%3D&pos=306,AED 10,2017-04-11,1-6 months,Never Used,Flawless
9909192,How to enjoy your life and your job,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/11/how-to-enjoy-your-life-and-your-job-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTI%3D&pos=307,AED 15,2017-04-11,Brand New,Used Once,Flawless
9909191,Miracles of your mind,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/11/miracles-of-your-mind-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTI%3D&pos=308,AED 15,2017-04-11,Brand New,Never Used,Flawless
9909186,Books,https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/11/books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTI%3D&pos=309,AED 50,2017-04-11,1-2 years,Normal Usage,Good
9909185,Arabic grade 2 and 3,https://ajman.dubizzle.com/classified/books/textbooks/primary-school/2017/4/11/arabic-grade-2-and-3-14/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTI%3D&pos=310,AED 15,2017-04-11,1-2 years,Normal Usage,Excellent
9909184,HOME TUTIONS AVAILABLE,https://dubai.dubizzle.com/classified/books/book-accessories/other/2017/4/11/home-tutions-available-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTI%3D&pos=311,AED 150,2017-04-11,5-10 years,Never Used,Flawless
9909182,Lots of Business| Management and Self Improve...,https://dubai.dubizzle.com/classified/books/nonfiction/businesssciencetechnology/2017/4/11/lots-of-business-management-and-self-impro-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=314,AED 15,2017-04-11,1-2 years,Normal Usage,Good
9909181,Becker CPA 2017 EDITION BOOKS,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/11/becker-cpa-2017-edition-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=315,AED 150,2017-04-11,0-1 month,Used Once,Excellent
9909180,FARM SCHWESER 2017 PART1,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/11/farm-schweser-2017-part1-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=316,AED 300,2017-04-11,0-1 month,Light Usage,Excellent
9909178,Acca books for sale,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/10/acca-books-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=317,AED 10,2017-04-11,1-6 months,Light Usage,Excellent
9909177,CBSE GRADE 10 TEXTBOOKS AND GUIDES FOR SALE,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/10/cbse-grade-10-textbooks-and-guides-for-sal-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=318,AED 15,2017-04-11,5-10 years,Heavy Usage,Average
9909175,Igcse ict for sale,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/10/igcse-ict-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=319,AED 30,2017-04-10,Brand New,Never Used,Flawless
9909174,EDUCATION BOOKS|FICTION BOOKS| CLASSIC NOVELS...,https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/10/education-books-fiction-books-classic-nove-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=320,AED 20,2017-04-10,Brand New,Never Used,Flawless
9909173,Books needed grade 8 Maths and science,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/10/books-needed-grade-8-maths-and-science-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=321,AED 1,2017-04-10,1-2 years,Normal Usage,Average
9909172,Igcse english work book for sale,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/10/igcse-english-work-book-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=322,AED 10,2017-04-10,1-6 months,Used Once,Flawless
9909171,Igcse english course book for sale,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/10/igcse-english-course-book-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=323,AED 10,2017-04-10,1-6 months,Used Once,Flawless
9909169,IELTS Cambridge English,https://sharjah.dubizzle.com/classified/books/textbooks/university/2017/4/10/ielts-cambridge-english-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=324,AED 25,2017-04-10,0-1 month,Used Once,Flawless
9909168,Cambridge IGCSE First Language English workbo...,https://abudhabi.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/10/cambridge-igcse-first-language-english-wor-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=325,AED 45,2017-04-10,1-6 months,Never Used,Flawless
9909167,FEDERAL BOARD (PAKISTANI SCHOOL) 9TH GRADE BO...,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/10/federal-board-pakistani-school-9th-grade-b-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=326,AED 1,2017-04-10,1-6 months,Never Used,Flawless
9909166,Novels by Daniele Steele| Dan Brown etc.,https://dubai.dubizzle.com/classified/books/fiction/actionadventure/2017/4/10/novels-by-daniele-steele-dan-brown-etc-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=327,AED 2,2017-04-10,10+ years,Light Usage,Excellent
9909165,Kids books,https://ajman.dubizzle.com/classified/books/childrens-books/other/2017/4/10/kids-books-14/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=328,AED 10,2017-04-10,6-12 months,Normal Usage,Good
9909164,Fiction books,https://ajman.dubizzle.com/classified/books/fiction/other/2017/4/10/fiction-books-14/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=329,AED 20,2017-04-10,6-12 months,Normal Usage,Good
9909163,Selection of books,https://ajman.dubizzle.com/classified/books/fiction/other/2017/4/10/selection-of-books-14/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=330,AED 20,2017-04-10,6-12 months,Normal Usage,Good
9909162,Full collection of popular children's books,https://ajman.dubizzle.com/classified/books/childrens-books/fiction/2017/4/10/full-collection-of-popular-children-s-book-14/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=331,AED 100,2017-04-10,6-12 months,Normal Usage,Good
9909161,Childrens Jacqueline Wilson books,https://ajman.dubizzle.com/classified/books/childrens-books/fiction/2017/4/10/childrens-jacqueline-wilson-books-14/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=332,AED 50,2017-04-10,6-12 months,Normal Usage,Good
9909160,Advanced hazmat life support third edition ma...,https://abudhabi.dubizzle.com/classified/books/textbooks/university/2017/4/10/advanced-hazmat-life-support-third-edition-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=333,AED 10,2017-04-10,1-2 years,Light Usage,Flawless
9909159,3 edition textbook of anaesthesia edited by A...,https://abudhabi.dubizzle.com/classified/books/textbooks/university/2017/4/10/3-edition-textbook-of-anaesthesia-edited-b-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=334,AED 100,2017-04-10,5-10 years,Normal Usage,Excellent
9909158,Learning Islam 1  |  Arabic book 4 | 5,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/10/learning-islam-1-2-3-arabic-book-4-5-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=335,AED 20,2017-04-10,1-6 months,Used Once,Excellent
9909157,Beast Quest Books,https://dubai.dubizzle.com/classified/books/childrens-books/fiction/2017/4/10/beast-quest-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=336,AED 1,2017-04-10,6-12 months,Light Usage,Flawless
9909156,Books,https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/10/books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTM%3D&pos=337,AED 40,2017-04-10,6-12 months,Light Usage,Excellent
9909154,Incredible quality of fiction/thriller/myster...,https://dubai.dubizzle.com/classified/books/fiction/actionadventure/2017/4/10/incredible-quality-of-fictionthrillermyste-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=340,AED 230,2017-04-10,1-6 months,Used Once,Flawless
9909152,CPA 2014 Becker AUD book,https://abudhabi.dubizzle.com/classified/books/digitale-books/textbooks/2017/4/10/cpa-2014-becker-aud-book-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=341,AED 650,2017-04-10,1-2 years,Light Usage,Good
9909150,ALL SUBJECT GUIDE FOR SALE CLASS 10 CBSE,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/10/all-subject-guide-for-sale-class-10-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=342,AED 100,2017-04-10,6-12 months,Light Usage,Excellent
9909149,Edexcel IGCSE CD Active book for sale!!,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/10/edexcel-igcse-cd-active-book-for-sale--2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=343,AED 100,2017-04-10,Brand New,Never Used,Flawless
9909148,Books for sale,https://dubai.dubizzle.com/classified/books/fiction/other/2017/4/10/books-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=344,AED 60,2017-04-10,0-1 month,Light Usage,Excellent
9909147,Thea Stilton books,https://dubai.dubizzle.com/classified/books/childrens-books/fiction/2017/4/10/thea-stilton-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=345,AED 350,2017-04-10,1-6 months,Never Used,Flawless
9909146,second hand books,https://abudhabi.dubizzle.com/classified/books/nonfiction/businesssciencetechnology/2017/4/10/second-hand-books-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=346,AED 10,2017-04-10,1-2 years,Used Once,Excellent
9909145,books for sale in sharjah,https://sharjah.dubizzle.com/classified/books/textbooks/primary-school/2017/4/10/books-for-sale-in-sharjah-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=347,AED 130,2017-04-10,1-2 years,Light Usage,Excellent
9909144,Habitat school books grade 3 and 5,https://ajman.dubizzle.com/classified/books/textbooks/primary-school/2017/4/10/habitat-school-books-grade-3-and-5-14/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=348,AED 1,2017-04-10,1-6 months,Normal Usage,Good
9909143,CBSE Grade 10 All Subjects Guides for Sale,https://rak.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/10/cbse-grade-10-all-subjects-guides-for-sale-11/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=349,AED 150,2017-04-10,6-12 months,Used Once,Flawless
9909142,Book,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/10/book-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=350,AED 170,2017-04-10,6-12 months,Light Usage,Excellent
9909141,FRank woods business accounting book,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/10/frank-woods-business-accounting-book-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=351,AED 40,2017-04-10,1-2 years,Normal Usage,Excellent
9909140,CBSE TEXT BOOKS FOR GRADE 10,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/10/cbse-grade-10-books-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=352,AED 450,2017-04-10,6-12 months,Light Usage,Flawless
9909139,IGCSE maths book and revision guide,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/10/igcse-maths-book-and-revision-guide-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=353,AED 50,2017-04-10,6-12 months,Normal Usage,Excellent
9909138,Igcse Geography book,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/10/igcse-geography-book-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=354,AED 35,2017-04-10,6-12 months,Normal Usage,Excellent
9909137,OXford economics book for o levels,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/10/oxford-economics-book-for-o-levels-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=355,AED 40,2017-04-10,6-12 months,Normal Usage,Flawless
9909135,Science  FUSION 5 ( life and physical),https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/10/science-fusion-life-and-physical--2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=356,AED 50,2017-04-10,1-6 months,Used Once,Flawless
9909134,GO MATH! volume 2 and 3,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/10/go-math-volume-2-and-3-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=357,AED 50,2017-04-10,1-6 months,Used Once,Flawless
9909132,test,https://dubai.dubizzle.com/classified/books/book-accessories/book-covers/2017/4/10/test-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=358,AED 111,2017-04-10,0-1 month,Used Once,Excellent
9909130,Children's books,https://abudhabi.dubizzle.com/classified/books/childrens-books/fiction/2017/4/10/children-s-books-3/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=359,AED 50,2017-04-10,1-2 years,Light Usage,Excellent
9909129,Tuitions avaiable for Maths & Computer Sc...,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/10/tuitions-avaiable-for-maths-amp-computer-s-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=360,AED 600,2017-04-10,2-5 years,Never Used,Flawless
9909123,Grade 4 CBSE books,https://sharjah.dubizzle.com/classified/books/textbooks/primary-school/2017/4/10/grade-4-cbse-books-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=361,AED 10,2017-04-10,6-12 months,Light Usage,Good
9909122,UAE SST books,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/10/uae-sst-books-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=362,AED 10,2017-04-10,6-12 months,Light Usage,Excellent
9909121,Grade 7 CBSE books,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/10/grade-7-cbse-books-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTQ%3D&pos=363,AED 10,2017-04-10,6-12 months,Light Usage,Good
9909119,Grade 9  Xam idea guides,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/10/grade-9-xam-idea-guides-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=366,AED 20,2017-04-10,6-12 months,Light Usage,Flawless
9909118,Grade 9 CBSE books,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/10/grade-9-cbse-books-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=367,AED 10,2017-04-10,6-12 months,Light Usage,Good
9909117,Concise Atlas of the World,https://dubai.dubizzle.com/classified/books/nonfiction/picture-books/2017/4/10/concise-atlas-of-the-world-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=368,AED 50,2017-04-10,2-5 years,Never Used,Flawless
9909116,Strategic Management,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/10/strategic-management-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=369,AED 40,2017-04-10,5-10 years,Never Used,Flawless
9909115,Ultimate Visual Dictionary,https://dubai.dubizzle.com/classified/books/nonfiction/picture-books/2017/4/10/ultimate-visual-dictionary-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=370,AED 50,2017-04-10,2-5 years,Never Used,Flawless
9909114,International Business Strategy,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/10/international-business-strategy-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=371,AED 30,2017-04-10,10+ years,Used Once,Flawless
9909111,I love Islam,https://sharjah.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/10/i-love-islam-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=372,AED 30,2017-04-10,6-12 months,Light Usage,Good
9909109,Moh/ haad/Dha preparation book for nurses,https://sharjah.dubizzle.com/classified/books/textbooks/university/2017/4/10/moh-haaddha-preparation-book-for-nurses-12/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=373,AED 1,2017-04-10,1-6 months,Used Once,Flawless
9909105,The Daily Six,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/10/the-daily-six-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=374,AED 25,2017-04-10,2-5 years,Never Used,Flawless
9909104,Pocket Puzzles,https://dubai.dubizzle.com/classified/books/nonfiction/other/2017/4/10/pocket-puzzles-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=375,AED 10,2017-04-10,1-6 months,Never Used,Flawless
9909103,The life audit handbook for life,https://dubai.dubizzle.com/classified/books/nonfiction/self-helpmotivational-books/2017/4/10/the-life-audit-handbook-for-life-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=376,AED 30,2017-04-10,2-5 years,Never Used,Flawless
9909102,The Winner's Manual,https://dubai.dubizzle.com/classified/books/nonfiction/businesssciencetechnology/2017/4/10/the-winner-s-manual-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=377,AED 50,2017-04-10,2-5 years,Never Used,Flawless
9909101,Complete Family Guide to Healthy Living,https://dubai.dubizzle.com/classified/books/nonfiction/sportshealth-books/2017/4/10/complete-family-guide-to-healthy-living-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=378,AED 50,2017-04-10,2-5 years,Never Used,Flawless
9909100,cbse 12th RD sharma for maths,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/10/cbse-12th-rd-sharma-for-maths-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=379,AED 30,2017-04-10,Brand New,Never Used,Flawless
9909099,Ripley's Believe It or Not,https://dubai.dubizzle.com/classified/books/nonfiction/picture-books/2017/4/10/ripley-s-believe-it-or-not-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=380,AED 50,2017-04-10,2-5 years,Never Used,Flawless
9909098,Principles of Operations Management,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/10/principles-of-operations-management-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=381,AED 50,2017-04-10,5-10 years,Never Used,Flawless
9909097,Whitaker's world of facts,https://dubai.dubizzle.com/classified/books/nonfiction/other/2017/4/10/whitaker-s-world-of-facts-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=382,AED 50,2017-04-10,2-5 years,Never Used,Flawless
9909096,Grade 9  R D Sharma Maths guide,https://dubai.dubizzle.com/classified/books/textbooks/secondary-school/2017/4/10/grade-9-r-d-sharma-maths-guide-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=383,AED 35,2017-04-10,0-1 month,Used Once,Flawless
9909095,Knowledge encyclopedia,https://dubai.dubizzle.com/classified/books/childrens-books/educational-books/2017/4/10/knowledge-encyclopedia-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=384,AED 50,2017-04-10,2-5 years,Never Used,Flawless
9909094,Project Management A Managerial Approach,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/10/project-management-a-managerial-approach-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=385,AED 50,2017-04-10,10+ years,Never Used,Flawless
9909092,Essentials of Investments International Editi...,https://dubai.dubizzle.com/classified/books/textbooks/university/2017/4/10/essentials-of-investments-international-ed-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=386,AED 30,2017-04-10,10+ years,Used Once,Excellent
9909091,A Dictionary of Economics| Business & Fin...,https://dubai.dubizzle.com/classified/books/nonfiction/businesssciencetechnology/2017/4/10/a-dictionary-of-economics-business-amp-fin-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=387,AED 50,2017-04-10,Brand New,Never Used,Flawless
9909090,IHS textbooks Grade 10,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/10/ihs-textbooks-grade-10-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=388,AED 200,2017-04-10,1-2 years,Normal Usage,Good
9909089,Kids books for sale,https://dubai.dubizzle.com/classified/books/childrens-books/other/2017/4/10/kids-books-for-sale-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTU%3D&pos=389,AED 10,2017-04-10,1-2 years,Normal Usage,Excellent
9909087,All ages Favourite book collection dhs 10/-,https://dubai.dubizzle.com/classified/books/childrens-books/educational-books/2017/4/10/all-ages-favourite-book-collection-dhs-10--2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTY%3D&pos=392,AED 10,2017-04-10,0-1 month,Used Once,Flawless
9909086,Tuitions Avaiable Maths & Computer Scienc...,https://dubai.dubizzle.com/classified/books/textbooks/a-levelshigh-school/2017/4/10/tuitions-avaiable-maths-amp-computer-scien-2/?back=L2NsYXNzaWZpZWQvYm9va3MvP3BhZ2U9MTY%3D&pos=393,AED 600,2017-04-10,2-5 years,Light Usage,Flawless
